tss_id	ohn_fam	mm_cat	dre_cat	Connectivity
ENSDARG00000017058	ohn_fam_BL11680	1-2	2	2
BL04462	ohn_fam_BL04462	1-2	1	0
ENSDARG00000043470	ohn_fam_BL04462	1-2	1	0
BL22241	ohn_fam_BL22241	1-2	3	0
ENSDARG00000038956	ohn_fam_BL22241	1-2	3	0
ENSDARG00000052190	ohn_fam_BL22241	1-2	3	0
ENSDARG00000056410	ohn_fam_BL22241	1-2	3	3
BL29454	ohn_fam_BL29454	1-1	1	1
ENSDARG00000030038	ohn_fam_BL29454	1-1	1	1
BL04287	ohn_fam_BL04287	1-2	2	0
ENSDARG00000028198	ohn_fam_BL04287	1-2	2	1
ENSDARG00000041875	ohn_fam_BL04287	1-2	2	0
BL02709	ohn_fam_BL02709	1-2	2	0
ENSDARG00000034107	ohn_fam_BL02709	1-2	2	0
ENSDARG00000070828	ohn_fam_BL02709	1-2	2	0
BL17406	ohn_fam_BL17406	1-1	1	0
ENSDARG00000002267	ohn_fam_BL17406	1-1	1	0
BL95845	ohn_fam_BL95845	1-1	2	0
ENSDARG00000055999	ohn_fam_BL95845	1-1	2	1
ENSDARG00000025071	ohn_fam_BL95845	1-1	2	0
BL14248	ohn_fam_BL14248	1-1	1	0
ENSDARG00000062381	ohn_fam_BL14248	1-1	1	0
BL13218	ohn_fam_BL13218	1-3	4	0
ENSDARG00000043710	ohn_fam_BL13218	1-3	4	0
ENSDARG00000019117	ohn_fam_BL13218	1-3	4	0
ENSDARG00000035629	ohn_fam_BL13218	1-3	4	0
ENSDARG00000067711	ohn_fam_BL13218	1-3	4	0
BL41831	ohn_fam_BL41831	1-1	2	0
ENSDARG00000103472	ohn_fam_BL41831	1-1	2	2
ENSDARG00000007989	ohn_fam_BL41831	1-1	2	3
BL22720	ohn_fam_BL22720	1-1	2	0
ENSDARG00000027424	ohn_fam_BL22720	1-1	2	2
ENSDARG00000025566	ohn_fam_BL22720	1-1	2	1
BL22726	ohn_fam_BL22726	1-1	2	0
ENSDARG00000045940	ohn_fam_BL22726	1-1	2	0
ENSDARG00000028848	ohn_fam_BL22726	1-1	2	0
BL09165	ohn_fam_BL09165	1-1	1	0
ENSDARG00000100242	ohn_fam_BL09165	1-1	1	0
BL15119	ohn_fam_BL15119	1-1	1	0
ENSDARG00000014731	ohn_fam_BL15119	1-1	1	1
BL15114	ohn_fam_BL15114	1-1	1	0
ENSDARG00000103404	ohn_fam_BL15114	1-1	1	0
BL15116	ohn_fam_BL15116	1-1	1	0
ENSDARG00000058865	ohn_fam_BL15116	1-1	1	0
BL96181	ohn_fam_BL96181	1-1	1	0
ENSDARG00000051876	ohn_fam_BL96181	1-1	1	0
BL50878	ohn_fam_BL50878	1-1	1	0
ENSDARG00000090854	ohn_fam_BL50878	1-1	1	0
BL19917	ohn_fam_BL19917	1-1	3	1
ENSDARG00000021398	ohn_fam_BL19917	1-1	3	0
ENSDARG00000039322	ohn_fam_BL19917	1-1	3	0
ENSDARG00000052527	ohn_fam_BL19917	1-1	3	0
BL19913	ohn_fam_BL19913	1-1	1	0
ENSDARG00000060199	ohn_fam_BL19913	1-1	1	0
BL23367	ohn_fam_BL23367	1-2	4	0
ENSDARG00000044422	ohn_fam_BL23367	1-2	4	3
ENSDARG00000011188	ohn_fam_BL23367	1-2	4	3
ENSDARG00000103108	ohn_fam_BL23367	1-2	4	1
ENSDARG00000104700	ohn_fam_BL23367	1-2	4	3
BL17180	ohn_fam_BL17180	1-2	2	0
ENSDARG00000018178	ohn_fam_BL17180	1-2	2	2
ENSDARG00000014704	ohn_fam_BL17180	1-2	2	1
BL17181	ohn_fam_BL17181	1-1	1	0
ENSDARG00000006434	ohn_fam_BL17181	1-1	1	0
BL17182	ohn_fam_BL17182	1-2	3	0
ENSDARG00000033567	ohn_fam_BL17182	1-2	3	0
ENSDARG00000022684	ohn_fam_BL17182	1-2	3	0
ENSDARG00000052625	ohn_fam_BL17182	1-2	3	1
BL17183	ohn_fam_BL17183	1-1	1	0
ENSDARG00000103203	ohn_fam_BL17183	1-1	1	2
BL23255	ohn_fam_BL23255	1-2	1	1
ENSDARG00000019326	ohn_fam_BL23255	1-2	1	0
BL23252	ohn_fam_BL23252	1-1	1	1
ENSDARG00000011072	ohn_fam_BL23252	1-1	1	0
BL23251	ohn_fam_BL23251	1-1	1	0
ENSDARG00000104959	ohn_fam_BL23251	1-1	1	1
BL23250	ohn_fam_BL23250	1-2	1	0
ENSDARG00000041407	ohn_fam_BL23250	1-2	1	0
BL15964	ohn_fam_BL15964	1-1	1	0
ENSDARG00000021945	ohn_fam_BL15964	1-1	1	0
BL15965	ohn_fam_BL15965	1-1	1	0
ENSDARG00000069301	ohn_fam_BL15965	1-1	1	0
BL15967	ohn_fam_BL15967	1-1	1	0
ENSDARG00000040257	ohn_fam_BL15967	1-1	1	0
BL17232	ohn_fam_BL17232	1-2	2	0
ENSDARG00000008105	ohn_fam_BL17232	1-2	2	0
ENSDARG00000017359	ohn_fam_BL17232	1-2	2	0
BL17236	ohn_fam_BL17236	1-1	1	0
ENSDARG00000076896	ohn_fam_BL17236	1-1	1	0
BL23364	ohn_fam_BL23364	1-2	2	1
ENSDARG00000067607	ohn_fam_BL23364	1-2	2	0
ENSDARG00000063438	ohn_fam_BL23364	1-2	2	0
BL72116	ohn_fam_BL72116	1-1	1	1
ENSDARG00000017853	ohn_fam_BL72116	1-1	1	3
BL14760	ohn_fam_BL14760	1-3	4	0
ENSDARG00000028257	ohn_fam_BL14760	1-3	4	0
ENSDARG00000095577	ohn_fam_BL14760	1-3	4	0
ENSDARG00000038176	ohn_fam_BL14760	1-3	4	0
ENSDARG00000056281	ohn_fam_BL14760	1-3	4	0
BL14762	ohn_fam_BL14762	1-1	1	0
ENSDARG00000014171	ohn_fam_BL14762	1-1	1	0
BL14767	ohn_fam_BL14767	1-1	1	0
ENSDARG00000080006	ohn_fam_BL14767	1-1	1	0
BL13384	ohn_fam_BL13384	1-3	5	1
ENSDARG00000019426	ohn_fam_BL13384	1-3	5	2
ENSDARG00000063538	ohn_fam_BL13384	1-3	5	0
ENSDARG00000000370	ohn_fam_BL13384	1-3	5	2
ENSDARG00000104119	ohn_fam_BL13384	1-3	5	1
ENSDARG00000100606	ohn_fam_BL13384	1-3	5	0
BL14173	ohn_fam_BL14173	1-2	3	0
ENSDARG00000015747	ohn_fam_BL14173	1-2	3	1
ENSDARG00000037284	ohn_fam_BL14173	1-2	3	0
ENSDARG00000089626	ohn_fam_BL14173	1-2	3	0
BL27966	ohn_fam_BL27966	1-1	1	0
ENSDARG00000077114	ohn_fam_BL27966	1-1	1	1
BL27963	ohn_fam_BL27963	1-2	2	0
ENSDARG00000023672	ohn_fam_BL27963	1-2	2	0
ENSDARG00000055708	ohn_fam_BL27963	1-2	2	0
BL21498	ohn_fam_BL21498	1-3	5	1
ENSDARG00000056024	ohn_fam_BL21498	1-3	5	0
ENSDARG00000067927	ohn_fam_BL21498	1-3	5	1
ENSDARG00000102701	ohn_fam_BL21498	1-3	5	4
ENSDARG00000100698	ohn_fam_BL21498	1-3	5	1
ENSDARG00000061405	ohn_fam_BL21498	1-3	5	0
BL04918	ohn_fam_BL04918	1-2	2	0
ENSDARG00000013928	ohn_fam_BL04918	1-2	2	0
ENSDARG00000063519	ohn_fam_BL04918	1-2	2	0
BL04916	ohn_fam_BL04916	1-1	1	0
ENSDARG00000036164	ohn_fam_BL04916	1-1	1	0
BL04912	ohn_fam_BL04912	1-1	1	0
ENSDARG00000103578	ohn_fam_BL04912	1-1	1	0
BL04911	ohn_fam_BL04911	1-1	1	0
ENSDARG00000070867	ohn_fam_BL04911	1-1	1	0
BL00366	ohn_fam_BL00366	1-1	1	2
ENSDARG00000090039	ohn_fam_BL00366	1-1	1	1
BL20729	ohn_fam_BL20729	1-1	2	0
ENSDARG00000054272	ohn_fam_BL20729	1-1	2	1
ENSDARG00000009346	ohn_fam_BL20729	1-1	2	1
BL24619	ohn_fam_BL24619	1-1	1	0
ENSDARG00000093026	ohn_fam_BL24619	1-1	1	0
BL19495	ohn_fam_BL19495	1-1	2	0
ENSDARG00000018425	ohn_fam_BL19495	1-1	2	0
ENSDARG00000061338	ohn_fam_BL19495	1-1	2	0
BL19497	ohn_fam_BL19497	1-1	1	0
ENSDARG00000031657	ohn_fam_BL19497	1-1	1	1
BL19490	ohn_fam_BL19490	1-1	1	1
ENSDARG00000014717	ohn_fam_BL19490	1-1	1	3
BL02215	ohn_fam_BL02215	1-2	4	0
ENSDARG00000009142	ohn_fam_BL02215	1-2	4	0
ENSDARG00000004377	ohn_fam_BL02215	1-2	4	3
ENSDARG00000054858	ohn_fam_BL02215	1-2	4	2
ENSDARG00000009136	ohn_fam_BL02215	1-2	4	0
BL19498	ohn_fam_BL19498	1-1	2	0
ENSDARG00000042827	ohn_fam_BL19498	1-1	2	0
ENSDARG00000053571	ohn_fam_BL19498	1-1	2	0
BL19499	ohn_fam_BL19499	1-1	1	0
ENSDARG00000052674	ohn_fam_BL19499	1-1	1	0
BL07758	ohn_fam_BL07758	1-1	1	1
ENSDARG00000100813	ohn_fam_BL07758	1-1	1	1
BL07759	ohn_fam_BL07759	1-2	4	0
ENSDARG00000052468	ohn_fam_BL07759	1-2	4	0
ENSDARG00000015681	ohn_fam_BL07759	1-2	4	1
ENSDARG00000017803	ohn_fam_BL07759	1-2	4	0
ENSDARG00000029501	ohn_fam_BL07759	1-2	4	3
BL01750	ohn_fam_BL01750	1-2	3	0
ENSDARG00000036420	ohn_fam_BL01750	1-2	3	0
ENSDARG00000079286	ohn_fam_BL01750	1-2	3	1
ENSDARG00000042329	ohn_fam_BL01750	1-2	3	0
BL01754	ohn_fam_BL01754	1-1	1	0
ENSDARG00000068289	ohn_fam_BL01754	1-1	1	0
BL01758	ohn_fam_BL01758	1-1	1	0
ENSDARG00000027899	ohn_fam_BL01758	1-1	1	1
BL21936	ohn_fam_BL21936	1-1	1	1
ENSDARG00000036189	ohn_fam_BL21936	1-1	1	0
BL21932	ohn_fam_BL21932	1-2	2	1
ENSDARG00000078447	ohn_fam_BL21932	1-2	2	0
ENSDARG00000035633	ohn_fam_BL21932	1-2	2	0
BL22315	ohn_fam_BL22315	1-2	2	0
ENSDARG00000070441	ohn_fam_BL22315	1-2	2	3
ENSDARG00000101144	ohn_fam_BL22315	1-2	2	1
BL10451	ohn_fam_BL10451	1-3	4	0
ENSDARG00000079542	ohn_fam_BL10451	1-3	4	4
ENSDARG00000079317	ohn_fam_BL10451	1-3	4	0
ENSDARG00000014003	ohn_fam_BL10451	1-3	4	0
ENSDARG00000098954	ohn_fam_BL10451	1-3	4	3
BL22039	ohn_fam_BL22039	1-1	1	0
ENSDARG00000093406	ohn_fam_BL22039	1-1	1	0
BL05273	ohn_fam_BL05273	1-1	2	1
ENSDARG00000101051	ohn_fam_BL05273	1-1	2	1
ENSDARG00000055120	ohn_fam_BL05273	1-1	2	0
BL05277	ohn_fam_BL05277	1-1	1	0
ENSDARG00000075619	ohn_fam_BL05277	1-1	1	2
BL04589	ohn_fam_BL04589	1-1	1	0
ENSDARG00000008890	ohn_fam_BL04589	1-1	1	0
BL04580	ohn_fam_BL04580	1-1	1	0
ENSDARG00000020960	ohn_fam_BL04580	1-1	1	0
BL04587	ohn_fam_BL04587	1-1	1	0
ENSDARG00000055538	ohn_fam_BL04587	1-1	1	0
BL29078	ohn_fam_BL29078	1-1	1	0
ENSDARG00000079796	ohn_fam_BL29078	1-1	1	3
BL05182	ohn_fam_BL05182	1-3	3	1
ENSDARG00000070214	ohn_fam_BL05182	1-3	3	0
ENSDARG00000073881	ohn_fam_BL05182	1-3	3	2
ENSDARG00000061272	ohn_fam_BL05182	1-3	3	1
BL16857	ohn_fam_BL16857	1-1	1	0
ENSDARG00000037906	ohn_fam_BL16857	1-1	1	3
BL11498	ohn_fam_BL11498	1-1	1	1
ENSDARG00000020241	ohn_fam_BL11498	1-1	1	1
BL00932	ohn_fam_BL00932	1-1	1	0
ENSDARG00000044339	ohn_fam_BL00932	1-1	1	0
BL04630	ohn_fam_BL04630	1-1	1	0
ENSDARG00000101873	ohn_fam_BL04630	1-1	1	0
BL04636	ohn_fam_BL04636	1-2	4	0
ENSDARG00000053104	ohn_fam_BL04636	1-2	4	3
ENSDARG00000102566	ohn_fam_BL04636	1-2	4	0
ENSDARG00000016866	ohn_fam_BL04636	1-2	4	0
ENSDARG00000002333	ohn_fam_BL04636	1-2	4	1
BL04635	ohn_fam_BL04635	1-1	1	0
ENSDARG00000007024	ohn_fam_BL04635	1-1	1	3
BL09749	ohn_fam_BL09749	1-1	1	1
ENSDARG00000007892	ohn_fam_BL09749	1-1	1	0
BL09740	ohn_fam_BL09740	1-4	6	0
ENSDARG00000025034	ohn_fam_BL09740	1-4	6	0
ENSDARG00000002564	ohn_fam_BL09740	1-4	6	0
ENSDARG00000052429	ohn_fam_BL09740	1-4	6	0
ENSDARG00000014871	ohn_fam_BL09740	1-4	6	3
ENSDARG00000103577	ohn_fam_BL09740	1-4	6	0
ENSDARG00000104470	ohn_fam_BL09740	1-4	6	1
BL09743	ohn_fam_BL09743	1-3	4	0
ENSDARG00000074396	ohn_fam_BL09743	1-3	4	3
ENSDARG00000059574	ohn_fam_BL09743	1-3	4	0
ENSDARG00000037747	ohn_fam_BL09743	1-3	4	0
ENSDARG00000059680	ohn_fam_BL09743	1-3	4	1
BL09742	ohn_fam_BL09742	1-1	1	0
ENSDARG00000098433	ohn_fam_BL09742	1-1	1	0
BL13401	ohn_fam_BL13401	1-1	1	1
ENSDARG00000073935	ohn_fam_BL13401	1-1	1	0
BL17435	ohn_fam_BL17435	1-1	1	0
ENSDARG00000076627	ohn_fam_BL17435	1-1	1	0
BL17439	ohn_fam_BL17439	1-1	1	1
ENSDARG00000075730	ohn_fam_BL17439	1-1	1	0
BL08838	ohn_fam_BL08838	1-1	1	1
ENSDARG00000042936	ohn_fam_BL08838	1-1	1	0
BL08830	ohn_fam_BL08830	1-1	1	1
ENSDARG00000058940	ohn_fam_BL08830	1-1	1	3
BL08832	ohn_fam_BL08832	1-1	2	0
ENSDARG00000014395	ohn_fam_BL08832	1-1	2	0
ENSDARG00000041951	ohn_fam_BL08832	1-1	2	0
BL13538	ohn_fam_BL13538	1-3	5	0
ENSDARG00000038159	ohn_fam_BL13538	1-3	5	0
ENSDARG00000004415	ohn_fam_BL13538	1-3	5	1
ENSDARG00000007369	ohn_fam_BL13538	1-3	5	2
ENSDARG00000038672	ohn_fam_BL13538	1-3	5	1
ENSDARG00000031894	ohn_fam_BL13538	1-3	5	1
BL13535	ohn_fam_BL13535	1-1	1	1
ENSDARG00000056099	ohn_fam_BL13535	1-1	1	0
BL13534	ohn_fam_BL13534	1-1	1	0
ENSDARG00000041617	ohn_fam_BL13534	1-1	1	0
BL13531	ohn_fam_BL13531	1-1	1	2
ENSDARG00000032117	ohn_fam_BL13531	1-1	1	0
BL13533	ohn_fam_BL13533	1-1	1	1
ENSDARG00000056896	ohn_fam_BL13533	1-1	1	0
BL13393	ohn_fam_BL13393	1-1	1	1
ENSDARG00000044565	ohn_fam_BL13393	1-1	1	0
BL14163	ohn_fam_BL14163	1-1	1	0
ENSDARG00000098080	ohn_fam_BL14163	1-1	1	0
BL10843	ohn_fam_BL10843	1-1	1	0
ENSDARG00000094277	ohn_fam_BL10843	1-1	1	0
BL11829	ohn_fam_BL11829	1-2	3	0
ENSDARG00000019420	ohn_fam_BL11829	1-2	3	0
ENSDARG00000070213	ohn_fam_BL11829	1-2	3	1
ENSDARG00000008035	ohn_fam_BL11829	1-2	3	0
BL08063	ohn_fam_BL08063	1-1	1	1
ENSDARG00000013079	ohn_fam_BL08063	1-1	1	2
BL24186	ohn_fam_BL24186	1-3	3	0
ENSDARG00000035148	ohn_fam_BL24186	1-3	3	0
ENSDARG00000011515	ohn_fam_BL24186	1-3	3	0
ENSDARG00000004154	ohn_fam_BL24186	1-3	3	0
BL24181	ohn_fam_BL24181	1-3	4	0
ENSDARG00000075383	ohn_fam_BL24181	1-3	4	2
ENSDARG00000074258	ohn_fam_BL24181	1-3	4	1
ENSDARG00000076689	ohn_fam_BL24181	1-3	4	0
ENSDARG00000076238	ohn_fam_BL24181	1-3	4	0
BL24189	ohn_fam_BL24189	1-1	1	0
ENSDARG00000057151	ohn_fam_BL24189	1-1	1	0
BL36100	ohn_fam_BL36100	1-1	1	0
ENSDARG00000022648	ohn_fam_BL36100	1-1	1	0
BL20608	ohn_fam_BL20608	1-1	2	0
ENSDARG00000090949	ohn_fam_BL20608	1-1	2	2
ENSDARG00000074059	ohn_fam_BL20608	1-1	2	0
BL20604	ohn_fam_BL20604	1-2	2	0
ENSDARG00000087996	ohn_fam_BL20604	1-2	2	2
ENSDARG00000045373	ohn_fam_BL20604	1-2	2	1
BL14952	ohn_fam_BL14952	1-1	1	0
ENSDARG00000039543	ohn_fam_BL14952	1-1	1	0
BL01514	ohn_fam_BL01514	1-1	2	1
ENSDARG00000015971	ohn_fam_BL01514	1-1	2	0
ENSDARG00000043593	ohn_fam_BL01514	1-1	2	0
BL22935	ohn_fam_BL22935	1-1	1	1
ENSDARG00000061472	ohn_fam_BL22935	1-1	1	0
BL17376	ohn_fam_BL17376	1-3	2	1
ENSDARG00000026225	ohn_fam_BL17376	1-3	2	0
ENSDARG00000062765	ohn_fam_BL17376	1-3	2	1
BL17375	ohn_fam_BL17375	1-1	1	0
ENSDARG00000037182	ohn_fam_BL17375	1-1	1	0
BL17373	ohn_fam_BL17373	1-2	2	0
ENSDARG00000005749	ohn_fam_BL17373	1-2	2	0
ENSDARG00000017841	ohn_fam_BL17373	1-2	2	0
BL17379	ohn_fam_BL17379	1-1	1	0
ENSDARG00000097346	ohn_fam_BL17379	1-1	1	0
BL17378	ohn_fam_BL17378	1-1	1	0
ENSDARG00000104018	ohn_fam_BL17378	1-1	1	0
BL24461	ohn_fam_BL24461	1-2	3	0
ENSDARG00000079947	ohn_fam_BL24461	1-2	3	0
ENSDARG00000020746	ohn_fam_BL24461	1-2	3	0
ENSDARG00000044457	ohn_fam_BL24461	1-2	3	3
BL18496	ohn_fam_BL18496	1-2	2	0
ENSDARG00000103787	ohn_fam_BL18496	1-2	2	3
ENSDARG00000060687	ohn_fam_BL18496	1-2	2	0
BL18494	ohn_fam_BL18494	1-1	2	0
ENSDARG00000076250	ohn_fam_BL18494	1-1	2	0
ENSDARG00000074163	ohn_fam_BL18494	1-1	2	0
BL28977	ohn_fam_BL28977	1-1	1	0
ENSDARG00000098852	ohn_fam_BL28977	1-1	1	0
BL21355	ohn_fam_BL21355	1-1	1	2
ENSDARG00000056638	ohn_fam_BL21355	1-1	1	2
BL21358	ohn_fam_BL21358	1-1	1	1
ENSDARG00000077983	ohn_fam_BL21358	1-1	1	0
BL25443	ohn_fam_BL25443	1-3	3	0
ENSDARG00000015722	ohn_fam_BL25443	1-3	3	0
ENSDARG00000025875	ohn_fam_BL25443	1-3	3	0
ENSDARG00000056050	ohn_fam_BL25443	1-3	3	0
BL12931	ohn_fam_BL12931	1-1	1	1
ENSDARG00000042555	ohn_fam_BL12931	1-1	1	0
BL12936	ohn_fam_BL12936	1-2	1	0
ENSDARG00000008292	ohn_fam_BL12936	1-2	1	0
BL06300	ohn_fam_BL06300	1-2	4	0
ENSDARG00000100426	ohn_fam_BL06300	1-2	4	0
ENSDARG00000023952	ohn_fam_BL06300	1-2	4	1
ENSDARG00000103248	ohn_fam_BL06300	1-2	4	2
ENSDARG00000067665	ohn_fam_BL06300	1-2	4	1
BL06301	ohn_fam_BL06301	1-1	1	0
ENSDARG00000077161	ohn_fam_BL06301	1-1	1	0
BL06303	ohn_fam_BL06303	1-1	1	0
ENSDARG00000102827	ohn_fam_BL06303	1-1	1	0
BL06305	ohn_fam_BL06305	1-1	1	1
ENSDARG00000054578	ohn_fam_BL06305	1-1	1	0
BL06307	ohn_fam_BL06307	1-1	1	0
ENSDARG00000068468	ohn_fam_BL06307	1-1	1	0
BL95412	ohn_fam_BL95412	1-2	3	1
ENSDARG00000070995	ohn_fam_BL95412	1-2	3	0
ENSDARG00000075201	ohn_fam_BL95412	1-2	3	2
ENSDARG00000063352	ohn_fam_BL95412	1-2	3	2
BL95417	ohn_fam_BL95417	1-1	1	0
ENSDARG00000091563	ohn_fam_BL95417	1-1	1	0
BL03875	ohn_fam_BL03875	1-1	1	0
ENSDARG00000070399	ohn_fam_BL03875	1-1	1	0
BL03873	ohn_fam_BL03873	1-1	1	0
ENSDARG00000077790	ohn_fam_BL03873	1-1	1	0
BL01657	ohn_fam_BL01657	1-1	1	1
ENSDARG00000043842	ohn_fam_BL01657	1-1	1	0
BL01656	ohn_fam_BL01656	1-1	1	0
ENSDARG00000014005	ohn_fam_BL01656	1-1	1	0
BL01654	ohn_fam_BL01654	1-2	2	0
ENSDARG00000075501	ohn_fam_BL01654	1-2	2	0
ENSDARG00000063177	ohn_fam_BL01654	1-2	2	0
BL01653	ohn_fam_BL01653	1-1	1	0
ENSDARG00000069698	ohn_fam_BL01653	1-1	1	0
BL01652	ohn_fam_BL01652	1-2	2	0
ENSDARG00000103388	ohn_fam_BL01652	1-2	2	2
ENSDARG00000104530	ohn_fam_BL01652	1-2	2	0
BL05021	ohn_fam_BL05021	1-2	2	1
ENSDARG00000053666	ohn_fam_BL05021	1-2	2	1
ENSDARG00000030999	ohn_fam_BL05021	1-2	2	4
BL05023	ohn_fam_BL05023	1-1	1	0
ENSDARG00000061100	ohn_fam_BL05023	1-1	1	1
BL05026	ohn_fam_BL05026	1-1	1	0
ENSDARG00000031203	ohn_fam_BL05026	1-1	1	3
BL10641	ohn_fam_BL10641	1-1	1	1
ENSDARG00000012563	ohn_fam_BL10641	1-1	1	0
BL23008	ohn_fam_BL23008	1-1	1	0
ENSDARG00000017910	ohn_fam_BL23008	1-1	1	0
BL10647	ohn_fam_BL10647	1-2	2	0
ENSDARG00000034616	ohn_fam_BL10647	1-2	2	0
ENSDARG00000077301	ohn_fam_BL10647	1-2	2	4
BL10645	ohn_fam_BL10645	1-1	1	0
ENSDARG00000021242	ohn_fam_BL10645	1-1	1	0
BL00014	ohn_fam_BL00014	1-1	1	0
ENSDARG00000079326	ohn_fam_BL00014	1-1	1	1
BL08263	ohn_fam_BL08263	1-1	1	0
ENSDARG00000005547	ohn_fam_BL08263	1-1	1	2
BL08266	ohn_fam_BL08266	1-1	1	0
ENSDARG00000042341	ohn_fam_BL08266	1-1	1	0
BL04779	ohn_fam_BL04779	1-1	1	0
ENSDARG00000056318	ohn_fam_BL04779	1-1	1	2
BL03097	ohn_fam_BL03097	1-1	1	0
ENSDARG00000032353	ohn_fam_BL03097	1-1	1	0
BL03091	ohn_fam_BL03091	1-2	4	1
ENSDARG00000075706	ohn_fam_BL03091	1-2	4	3
ENSDARG00000038814	ohn_fam_BL03091	1-2	4	0
ENSDARG00000070991	ohn_fam_BL03091	1-2	4	0
ENSDARG00000062481	ohn_fam_BL03091	1-2	4	0
BL96809	ohn_fam_BL96809	1-3	5	3
ENSDARG00000095614	ohn_fam_BL96809	1-3	5	0
ENSDARG00000079295	ohn_fam_BL96809	1-3	5	0
ENSDARG00000006923	ohn_fam_BL96809	1-3	5	0
ENSDARG00000037905	ohn_fam_BL96809	1-3	5	2
ENSDARG00000021735	ohn_fam_BL96809	1-3	5	2
BL96807	ohn_fam_BL96807	1-1	1	0
ENSDARG00000079089	ohn_fam_BL96807	1-1	1	0
BL96805	ohn_fam_BL96805	1-1	1	0
ENSDARG00000059855	ohn_fam_BL96805	1-1	1	0
BL11510	ohn_fam_BL11510	1-2	3	0
ENSDARG00000010137	ohn_fam_BL11510	1-2	3	0
ENSDARG00000034896	ohn_fam_BL11510	1-2	3	1
ENSDARG00000019579	ohn_fam_BL11510	1-2	3	4
BL11512	ohn_fam_BL11512	1-1	1	0
ENSDARG00000041533	ohn_fam_BL11512	1-1	1	0
BL11516	ohn_fam_BL11516	1-1	1	0
ENSDARG00000024895	ohn_fam_BL11516	1-1	1	0
BL11519	ohn_fam_BL11519	1-3	5	1
ENSDARG00000061466	ohn_fam_BL11519	1-3	5	0
ENSDARG00000098252	ohn_fam_BL11519	1-3	5	0
ENSDARG00000102191	ohn_fam_BL11519	1-3	5	1
ENSDARG00000025189	ohn_fam_BL11519	1-3	5	1
ENSDARG00000070919	ohn_fam_BL11519	1-3	5	0
BL53437	ohn_fam_BL53437	1-1	1	0
ENSDARG00000101061	ohn_fam_BL53437	1-1	1	0
BL04423	ohn_fam_BL04423	1-1	1	0
ENSDARG00000020676	ohn_fam_BL04423	1-1	1	1
BL03432	ohn_fam_BL03432	1-1	1	0
ENSDARG00000086324	ohn_fam_BL03432	1-1	1	0
BL02328	ohn_fam_BL02328	1-1	1	0
ENSDARG00000028982	ohn_fam_BL02328	1-1	1	0
BL02325	ohn_fam_BL02325	1-3	4	1
ENSDARG00000071501	ohn_fam_BL02325	1-3	4	0
ENSDARG00000012025	ohn_fam_BL02325	1-3	4	0
ENSDARG00000069500	ohn_fam_BL02325	1-3	4	0
ENSDARG00000071217	ohn_fam_BL02325	1-3	4	0
BL12098	ohn_fam_BL12098	1-3	1	0
ENSDARG00000079499	ohn_fam_BL12098	1-3	1	0
BL12096	ohn_fam_BL12096	1-1	1	0
ENSDARG00000099651	ohn_fam_BL12096	1-1	1	1
BL12093	ohn_fam_BL12093	1-1	1	0
ENSDARG00000043732	ohn_fam_BL12093	1-1	1	0
BL02744	ohn_fam_BL02744	1-1	1	0
ENSDARG00000031985	ohn_fam_BL02744	1-1	1	0
BL02745	ohn_fam_BL02745	1-1	2	0
ENSDARG00000102729	ohn_fam_BL02745	1-1	2	2
ENSDARG00000073789	ohn_fam_BL02745	1-1	2	0
BL02740	ohn_fam_BL02740	1-1	1	0
ENSDARG00000091754	ohn_fam_BL02740	1-1	1	1
BL22480	ohn_fam_BL22480	1-2	3	0
ENSDARG00000003257	ohn_fam_BL22480	1-2	3	0
ENSDARG00000052290	ohn_fam_BL22480	1-2	3	1
ENSDARG00000057394	ohn_fam_BL22480	1-2	3	0
BL22485	ohn_fam_BL22485	1-2	2	0
ENSDARG00000062056	ohn_fam_BL22485	1-2	2	0
ENSDARG00000101669	ohn_fam_BL22485	1-2	2	3
BL22486	ohn_fam_BL22486	1-1	1	0
ENSDARG00000060256	ohn_fam_BL22486	1-1	1	0
BL17604	ohn_fam_BL17604	1-1	1	0
ENSDARG00000104178	ohn_fam_BL17604	1-1	1	1
BL17601	ohn_fam_BL17601	1-1	1	0
ENSDARG00000094327	ohn_fam_BL17601	1-1	1	3
BL14559	ohn_fam_BL14559	1-2	1	1
ENSDARG00000103409	ohn_fam_BL14559	1-2	1	0
BL15609	ohn_fam_BL15609	1-1	1	0
ENSDARG00000103234	ohn_fam_BL15609	1-1	1	0
BL23674	ohn_fam_BL23674	1-1	1	0
ENSDARG00000099280	ohn_fam_BL23674	1-1	1	0
BL19607	ohn_fam_BL19607	1-2	4	0
ENSDARG00000045749	ohn_fam_BL19607	1-2	4	1
ENSDARG00000100057	ohn_fam_BL19607	1-2	4	0
ENSDARG00000029168	ohn_fam_BL19607	1-2	4	2
ENSDARG00000061977	ohn_fam_BL19607	1-2	4	1
BL24222	ohn_fam_BL24222	1-1	1	0
ENSDARG00000032577	ohn_fam_BL24222	1-1	1	0
BL24221	ohn_fam_BL24221	1-1	1	1
ENSDARG00000043247	ohn_fam_BL24221	1-1	1	0
BL24224	ohn_fam_BL24224	1-1	1	0
ENSDARG00000055770	ohn_fam_BL24224	1-1	1	0
BL30136	ohn_fam_BL30136	1-1	1	0
ENSDARG00000075337	ohn_fam_BL30136	1-1	1	2
BL06142	ohn_fam_BL06142	1-1	1	2
